NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b28,7fbb54e0-9436-4219-b0d7-0c8ccc185ed2,b28,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7132.078,Stats[mean=7097.4907 min=5615.0 max=9880.0 stdv=1125.3342],Stats[mean=6036.4727 min=5174.0 max=6938.0 stdv=421.62506],(x=12.24 y=16.22),false,20.319197,2,2,2,12.237972,16.220411,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.68951875,2.4935868,0.7467906,2.6798407E-6,1.4485216,1.4370648,1,56.310207,3.406266,2.0,0.41841403,1.0,0.9992689,0.5380647,3.8957746,
b29,8eddebe2-043d-453d-b761-5247220e836d,b29,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6466.5063,Stats[mean=6124.9814 min=4883.0 max=8633.0 stdv=810.25616],Stats[mean=5872.722 min=5026.0 max=6733.0 stdv=367.44858],(x=3.74 y=16.39),false,16.808544,2,2,2,3.740838,16.386986,0,0,0,1,1,1,1,1,1,ip[width=16  height=1  bits=16  min=4228.0  max=17971.0],1,0.054394096,0.6317636,2.8739104,0.65682566,0.09101439,1.5304955,1.5267924,1,67.197716,3.4766195,2.0,0.3434002,1.0007453,0.99734527,0.45637637,4.848695,
b30,2c1df2e2-0e9e-46fa-a6de-35ef7937ac32,b30,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6610.803,Stats[mean=6447.6924 min=5415.0 max=8547.0 stdv=790.03864],Stats[mean=5868.885 min=5158.0 max=6803.0 stdv=406.40543],(x=25.39 y=17.85),false,31.039375,2,2,2,25.39079,17.853588,0,0,0,1,1,1,1,1,1,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.024464743,0.64078057,2.3181968,0.77492297,0.049908515,1.3551203,1.3475226,1,145.73611,3.2235198,2.0,0.44428715,1.0001704,0.9965011,0.5355048,4.6421,
b31,8cd5d6a6-44f7-474e-a2e2-168be688baf1,b31,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6203.095,Stats[mean=5965.952 min=5099.0 max=7487.0 stdv=518.3198],Stats[mean=6402.095 min=5271.0 max=7283.0 stdv=439.57605],(x=26.16 y=19.19),false,32.44183,2,2,2,26.159271,19.187624,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.016762871,0.50734067,3.2536206,0.6046869,0.026332784,1.4764326,1.4764351,1,170.63965,3.2470539,2.0,0.29633474,1.0000533,0.9977648,0.37286466,5.225828,
b32,7e400e57-e101-4415-bb13-2af3d7ae5b9e,b32,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6855.586,Stats[mean=6607.2607 min=5044.0 max=9033.0 stdv=845.2942],Stats[mean=6385.7607 min=5850.0 max=7230.0 stdv=360.73056],(x=10.14 y=19.34),false,21.835436,2,2,2,10.1444435,19.335888,0,0,0,1,1,1,1,1,1,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.16140014,0.5395003,2.514977,0.7017797,0.30709004,1.3624312,1.3666703,1,31.817707,3.1081386,2.0,0.37006044,1.006686,0.9953143,0.43833807,4.2916374,
b33,979535e5-76bf-4d38-9e89-a62306780347,b33,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6600.8237,Stats[mean=6597.093 min=5299.0 max=9674.0 stdv=1004.76733],Stats[mean=6062.6 min=4941.0 max=7503.0 stdv=462.94553],(x=13.96 y=21.30),false,25.46675,2,2,2,13.956238,21.302084,0,0,0,1,1,1,1,1,1,ip[width=38  height=1  bits=16  min=4228.0  max=17971.0],1,0.10542499,1.6750847,5.2798467,0.30008602,0.198716,3.9190307,4.0231476,1,36.13007,8.375301,2.0,0.13886397,1.0314803,0.73805934,0.43361852,4.656388,
b34,6a87faf3-32dc-4df4-ac32-71dc5679f07d,b34,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6823.288,Stats[mean=6427.2954 min=5358.0 max=8710.0 stdv=911.79425],Stats[mean=6322.727 min=5278.0 max=7112.0 stdv=415.6494],(x=11.16 y=20.34),false,23.201588,2,2,2,11.160808,20.340847,0,0,0,1,1,1,1,1,1,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.07407999,0.50598377,2.0936046,0.7711598,0.15085053,1.2237152,1.2230227,1,116.80092,2.8714485,2.0,0.4302155,1.0013732,0.99407595,0.46477184,4.337879,
b35,f03824d9-d8be-4fdf-a9c0-78784dedfc4c,b35,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6775.817,Stats[mean=6196.1035 min=5491.0 max=7630.0 stdv=522.4427],Stats[mean=6296.1724 min=5563.0 max=7451.0 stdv=470.6682],(x=9.48 y=21.02),false,23.05457,2,2,2,9.479372,21.015581,0,0,0,1,1,1,1,1,1,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.35235858,3.2038445,0.59453267,0.0143228555,1.2609894,1.2609794,1,16.02123,2.7290373,2.0,0.28214478,1.000013,0.9974393,0.30102238,4.405845,
b36,8158ef4e-25ea-46ad-9f22-714e5ea1ca48,b36,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6533.906,Stats[mean=6468.7554 min=5156.0 max=9776.0 stdv=911.1602],Stats[mean=6136.649 min=5064.0 max=8251.0 stdv=530.82806],(x=3.64 y=21.37),false,21.678028,2,2,2,3.6410692,21.370062,0,0,0,1,1,1,1,1,1,ip[width=25  height=1  bits=16  min=4228.0  max=17971.0],1,0.121713564,1.1272198,4.1251545,0.4834702,0.24619493,2.4853292,2.5193734,1,50.5794,5.41283,2.0,0.2323544,1.0150889,0.95602536,0.47989398,4.7521963,
b37,d98f0514-cc78-4bbd-8e83-0732f9f24d68,b37,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6365.3813,Stats[mean=6200.533 min=5027.0 max=9214.0 stdv=799.97595],Stats[mean=6150.3467 min=5077.0 max=7275.0 stdv=431.02887],(x=7.60 y=25.18),false,26.300287,2,2,2,7.5950494,25.17976,0,0,0,1,1,1,1,1,1,ip[width=36  height=1  bits=16  min=4228.0  max=17971.0],1,0.07421849,1.7622683,5.2235355,0.35975492,0.15882345,3.6802719,3.7310605,1,16.297201,7.8458066,2.0,0.16566178,1.0146055,0.8761687,0.49400294,4.9934783,
b38,7b837992-cb2c-4570-b6b3-8ca2daec1bea,b38,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6506.284,Stats[mean=6294.4375 min=4916.0 max=8832.0 stdv=841.426],Stats[mean=6102.925 min=5359.0 max=7369.0 stdv=470.75235],(x=3.75 y=25.53),false,25.808805,2,2,2,3.7502267,25.534882,0,0,0,1,1,1,1,1,1,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.05407594,0.9476744,3.5026283,0.58485925,0.09493925,2.0410368,2.043025,1,49.860256,4.5124125,2.0,0.28964603,1.0017539,0.99847263,0.5032444,4.791743,
b39,85a913db-ba91-4da4-8aab-1589e4e5a982,b39,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6555.348,Stats[mean=6334.939 min=5038.0 max=9433.0 stdv=914.91614],Stats[mean=6573.232 min=4778.0 max=8604.0 stdv=792.80316],(x=22.37 y=27.19),false,35.20996,2,2,2,22.374817,27.186556,0,0,0,1,1,1,1,1,1,ip[width=22  height=1  bits=16  min=4228.0  max=17971.0],1,0.03189784,0.96446455,4.026962,0.52813464,0.059546053,2.2017858,2.203077,1,41.19813,4.7904434,2.0,0.25330645,1.000658,0.999087,0.47159985,4.7214966,
b40,5ce4e917-e273-4b6b-af31-8782297160fe,b40,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6301.125,Stats[mean=6184.7466 min=5008.0 max=8478.0 stdv=751.10626],Stats[mean=6139.3804 min=5010.0 max=7354.0 stdv=454.0279],(x=7.62 y=28.20),false,29.214537,2,2,2,7.623085,28.202442,0,0,0,1,1,1,1,1,1,ip[width=18  height=1  bits=16  min=4228.0  max=17971.0],1,0.26066682,0.8370901,2.9797525,0.6310697,0.45178843,1.7927701,1.8212202,1,149.85298,4.082746,2.0,0.33161417,1.0257044,0.979801,0.50343984,5.085476,
b41,fed2fc8f-3a4b-49b4-b7e3-19bf7dd7f234,b41,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6556.6577,Stats[mean=5894.8716 min=5299.0 max=7389.0 stdv=478.56772],Stats[mean=6280.231 min=4992.0 max=7205.0 stdv=487.6258],(x=20.44 y=27.84),false,34.535896,2,2,2,20.442932,27.835493,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.03794925,0.43332595,3.456244,0.5661959,0.0639882,1.4316224,1.4282525,1,106.27069,3.101194,2.0,0.26919553,1.000301,0.99791676,0.32483673,4.7196217,
b42,69de530b-4264-4aad-a9d2-1fe866b2265c,b42,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6269.6577,Stats[mean=6118.8203 min=5111.0 max=8509.0 stdv=779.17773],Stats[mean=5860.615 min=5147.0 max=6773.0 stdv=396.64038],(x=38.73 y=28.90),false,48.324707,2,2,2,38.73014,28.900755,0,0,0,1,1,1,1,1,1,ip[width=24  height=1  bits=16  min=4228.0  max=17971.0],1,0.029293854,0.93920535,5.2042665,0.42428935,0.039129894,2.488414,2.4866543,1,25.410828,5.2741704,2.0,0.19311915,1.0008886,0.9990624,0.397174,5.1305285,
b43,eef7f1f5-2455-4086-8512-aff49a6d2927,b43,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7475.5923,Stats[mean=7320.0625 min=5791.0 max=10062.0 stdv=907.61774],Stats[mean=5973.142 min=5005.0 max=7299.0 stdv=444.156],(x=6.66 y=20.87),false,21.904478,2,2,2,6.6593513,20.86766,0,0,0,1,1,1,1,1,1,ip[width=41  height=1  bits=16  min=4228.0  max=17971.0],1,0.30192548,2.068649,2.0762322,0.32183862,0.6439508,3.240122,4.2919383,1,174.14809,8.9873,2.0,0.25088468,1.4085321,0.5165689,0.50120443,3.403955,
b44,666fcbb2-683c-42f2-a999-28ef2fa5101e,b44,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:1/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7702.481,Stats[mean=7487.8867 min=5871.0 max=10521.0 stdv=872.4233],Stats[mean=6060.4614 min=4955.0 max=7498.0 stdv=413.98813],(x=8.58 y=19.20),false,21.026772,2,2,2,8.576314,19.198229,0,0,0,1,1,1,1,1,1,ip[width=51  height=1  bits=16  min=4228.0  max=17971.0],1,0.09879777,2.6312048,4.1799617,0.26119775,0.2314545,5.1248345,5.4316573,1,24.26415,11.251167,2.0,0.12755725,1.0679047,0.5800079,0.49971953,3.079111,
b45,b9669283-2466-4473-9a2f-1f035e1ad467,b45,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7266.245,Stats[mean=7088.646 min=5429.0 max=10479.0 stdv=1066.122],Stats[mean=6162.8154 min=4955.0 max=7459.0 stdv=493.39694],(x=1.41 y=1.40),false,1.9861107,2,2,2,1.4114027,1.3973467,0,0,0,1,2,1,1,2,2,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.1626939,1.5632769,3.6047254,0.4714452,0.3198602,2.9097788,2.9950109,1,41.49893,6.455164,2.0,0.23508562,1.0367888,0.86345834,0.5586758,3.6831179,
b46,ea349dea-41ae-439b-9b02-636f76f4b633,b46,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6755.3057,Stats[mean=6852.3853 min=5279.0 max=11069.0 stdv=1195.0266],Stats[mean=5801.598 min=4839.0 max=6862.0 stdv=428.33932],(x=36.38 y=2.62),false,36.471275,2,2,2,36.377342,2.6158886,0,0,0,1,2,1,1,2,2,ip[width=33  height=1  bits=16  min=4228.0  max=17971.0],1,0.051831055,1.4650671,6.3788013,0.35349894,0.069751784,3.4251676,3.4354234,1,41.939793,7.2167163,2.0,0.15900251,1.0048286,0.9702646,0.44830313,4.416345,
b47,f58aba0a-5dc3-4986-9cee-0651fb70eaa5,b47,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7614.18,Stats[mean=7432.768 min=5733.0 max=10675.0 stdv=1109.9297],Stats[mean=6355.152 min=5209.0 max=7794.0 stdv=534.31793],(x=1.70 y=2.37),false,2.9127028,2,2,2,1.6983674,2.3663023,0,0,0,1,2,1,1,2,2,ip[width=28  height=1  bits=16  min=4228.0  max=17971.0],1,0.14500533,1.4755051,3.762322,0.48149866,0.2840864,2.8162572,2.8798687,1,44.508347,6.205514,2.0,0.23686792,1.026083,0.89904165,0.5436832,3.1838117,
b48,2e428191-c06f-437c-a23d-07a5153b379f,b48,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6778.451,Stats[mean=6740.3696 min=5660.0 max=8929.0 stdv=931.08356],Stats[mean=5827.8696 min=4788.0 max=7129.0 stdv=462.6326],(x=33.75 y=2.01),false,33.80592,2,2,2,33.74612,2.0098546,0,0,0,1,2,1,1,2,2,ip[width=12  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.5328347,2.12853,0.8203121,0.005884184,1.1737775,1.169796,1,61.956013,2.8570092,2.0,0.49241483,1.0000019,0.9997171,0.51337624,4.3831306,
b49,4e574c9b-e669-4163-8316-700ff9973bfc,b49,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6647.9404,Stats[mean=6294.3857 min=5060.0 max=8553.0 stdv=842.30725],Stats[mean=5799.7427 min=5143.0 max=6729.0 stdv=350.1505],(x=32.08 y=2.92),false,32.215622,2,2,2,32.083153,2.9184794,0,0,0,1,2,1,1,2,2,ip[width=19  height=1  bits=16  min=4228.0  max=17971.0],1,0.115132615,0.8248751,3.2228696,0.60926354,0.21917236,1.8549834,1.8640233,1,52.88827,4.1247387,2.0,0.30522367,1.0061939,0.9975491,0.4878168,4.5704203,
b50,24b8009c-5b9d-4f26-9902-ab31154c5c4d,b50,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7225.0913,Stats[mean=7188.8096 min=5316.0 max=12309.0 stdv=1472.3737],Stats[mean=5960.3096 min=4958.0 max=7367.0 stdv=467.5061],(x=2.03 y=3.44),false,3.9927166,2,2,2,2.0317228,3.4371336,0,0,0,1,2,1,1,2,2,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.08541848,1.4742359,4.5473623,0.45487767,0.17951858,2.9437711,2.9736547,1,56.212433,6.3817697,2.0,0.21660526,1.0132482,0.9504559,0.525097,3.7421758,
b51,aba14c2d-b3be-496b-ae98-d8f821005bce,b51,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6508.764,Stats[mean=6277.0 min=5058.0 max=8390.0 stdv=819.31696],Stats[mean=6366.3047 min=5404.0 max=7658.0 stdv=484.07205],(x=26.60 y=5.49),false,27.162218,2,2,2,26.601433,5.4908853,0,0,0,1,2,1,1,2,2,ip[width=21  height=1  bits=16  min=4228.0  max=17971.0],1,0.06703599,1.018723,3.563801,0.5784057,0.1228741,2.1280742,2.1325023,1,84.68041,4.7045355,2.0,0.28641298,1.0028293,0.9986698,0.5167034,4.7701464,
b52,d1598bd4-2299-404b-b473-34d735d281cb,b52,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6513.7397,Stats[mean=6143.04 min=5248.0 max=7559.0 stdv=573.44293],Stats[mean=6129.78 min=5259.0 max=7063.0 stdv=399.2808],(x=18.90 y=5.69),false,19.73481,2,2,2,18.897043,5.6889753,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.26828653,0.5953941,2.6191928,0.68285644,0.44124794,1.4467332,1.4655572,1,82.6533,3.3101106,2.0,0.36219105,1.0155683,0.9951154,0.44586,4.763006,
b53,5247f680-35d7-4bbf-ac87-f903c51baf62,b53,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6414.0303,Stats[mean=6145.7207 min=5355.0 max=7333.0 stdv=488.92886],Stats[mean=5923.442 min=5341.0 max=7205.0 stdv=385.71783],(x=29.08 y=6.50),false,29.801756,2,2,2,29.084452,6.499177,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=4228.0  max=17971.0],1,0.10556793,0.4891965,3.547985,0.5557491,0.20042978,1.5304426,1.5325415,1,178.26692,3.325885,2.0,0.26592514,1.0037972,0.99796534,0.34118885,4.906095,
b54,cd04ff37-8c3c-4e00-8ac2-1d5c692e0bdb,b54,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7048.4453,Stats[mean=6740.336 min=5292.0 max=8753.0 stdv=741.7189],Stats[mean=6195.4233 min=5236.0 max=7554.0 stdv=436.95297],(x=32.52 y=7.60),false,33.392323,2,2,2,32.515713,7.601033,0,0,0,1,2,1,1,2,2,ip[width=34  height=1  bits=16  min=4228.0  max=17971.0],1,0.1571006,1.6500112,4.058058,0.36632264,0.31568116,3.4099042,3.5670054,1,14.843436,7.523441,2.0,0.18068106,1.0604786,0.7345487,0.48437977,3.9956734,
